location,Family,Subfamily,genus,species,subspecies,original entry,Source,Calibration,FO_LO,...11,...12,Age,pal_lat
Central Danish Trough,Gonyaulacaceae,Leptodinioideae,Occisucysta,tentorium,NA,0% icenii,"Heilmann-Clausen, 1987",0 in amm_b_Surites icenii,FO,NA,NA,138.77,38.8321
Central Danish Trough,Ceratiaceae,all,Odontochitina,operculata,NA,0% rarocinctum,"Heilmann-Clausen, 1987",0 in amm_b_Paracrioceras rarocinctum,FO,NA,NA,126.5,42.6
Central Danish Trough,Gonyaulacaceae,Leptodinioideae,Oligosphaeridium,asterigerum,NA,100% jacobi,"Heilmann-Clausen, 1987",1 in amm_b_Proleymeriella schrammeni,LO,NA,NA,111.27,47.2079
Central Danish Trough,Gonyaulacaceae,Leptodinioideae,Oligosphaeridium,prolixispinosum,NA,50% rudefissicostatum,"Heilmann-Clausen, 1987",0.67 in amm_b_Paracrioceras denckmanni,FO,NA,NA,122.8657,44.05372
Central Danish Trough,Gonyaulacaceae,Leptodinioideae,Oligosphaeridium,asterigerum,NA,0% paratollia,"Heilmann-Clausen, 1987",0 in amm_b_Paratollia/Platylenticeras,FO,NA,NA,136.59,39.4207
Central Danish Trough,Gonyaulacaceae,Leptodinioideae,Oligosphaeridium,diluculum,NA,50% paratollia,"Heilmann-Clausen, 1987",0.5 in amm_b_Paratollia/Platylenticeras,LO,NA,NA,135.57,39.6961
Central Danish Trough,Gonyaulacaceae,Leptodinioideae,Oligosphaeridium,diluculum,NA,0% stenomphalus,"Heilmann-Clausen, 1987",0 in amm_b_Surites stenomphalus,FO,NA,NA,138.25,38.972500000000004
Central Danish Trough,Peridiniaceae,other,Ovoidinium,scabrosum,NA,0% nutfieldiensis,"Heilmann-Clausen, 1987",0 in amm_b_Parahoplites nutfieldiensis,FO,NA,NA,117.53,45.768100000000004
Central Danish Trough,misc,misc,Palaecysta,palmula,NA,100% dichotomites,"Heilmann-Clausen, 1987",1 in amm_b_Dichotomites,LO,NA,NA,133.09,40.365700000000004
Central Danish Trough,misc,misc,Palaecysta,palmula,NA,0% kochi,"Heilmann-Clausen, 1987",0 in amm_b_Hectoroceras kochi,FO,NA,NA,139.92,38.52160000000001
Central Danish Trough,Ceratiaceae,all,Phoberocysta,neocomica,NA,75% Forbesi,"Heilmann-Clausen, 1987",0.38 in amm_b_Deshayesites deshayesi,LO,NA,NA,119.6432,45.282064000000005
Central Danish Trough,Ceratiaceae,all,Phoberocysta,tabulata,NA,100% noricum,"Heilmann-Clausen, 1987",1 in amm_b_Endemoceras noricum,LO,NA,NA,131.81,40.7113
Central Danish Trough,Ceratiaceae,all,Phoberocysta,neocomica,NA,0% albidum,"Heilmann-Clausen, 1987",0 in amm_b_Peregrinoceras albidum,FO,NA,NA,137.81,39.0913
Central Danish Trough,Ceratiaceae,all,Phoberocysta,tabulata,NA,0% albidum,"Heilmann-Clausen, 1987",0 in amm_b_Peregrinoceras albidum,FO,NA,NA,137.81,39.0913
Central Danish Trough,misc,misc,Prolixosphaeridium,parvispinum,NA,100% dispar,"Heilmann-Clausen, 1987",1 in amm_b_Arrhaphoceras briacensis,LO,NA,NA,100.25,48.182500000000005
Central Danish Trough,misc,misc,Prolixosphaeridium,parvispinum,NA,50% rudefissicostatum,"Heilmann-Clausen, 1987",0.67 in amm_b_Paracrioceras denckmanni,FO,NA,NA,122.8657,44.05372
Central Danish Trough,Gonyaulacaceae,other,Protoellipsodinium,clavulus,NA,100% tardefurcata,"Heilmann-Clausen, 1987",1 in amm_b_Leymeriella tardefurcata,LO,NA,NA,110.87,47.2999
Central Danish Trough,Gonyaulacaceae,other,Protoellipsodinium,spinosum,NA,100% Inflatum,"Heilmann-Clausen, 1987",1 in amm_b_Pervenquieria inflatum,LO,NA,NA,103.13,47.980900000000005
Central Danish Trough,Gonyaulacaceae,other,Protoellipsodinium,clavulus,NA,40% rudefissicostatum,"Heilmann-Clausen, 1987",0.5 in amm_b_Paracrioceras denckmanni,FO,NA,NA,123.255,43.898
Central Danish Trough,Gonyaulacaceae,other,Protoellipsodinium,spinosum,NA,0% polyptychites,"Heilmann-Clausen, 1987",0 in amm_b_Polyptychites,FO,NA,NA,136.72,39.385600000000004
Central Danish Trough,Gonyaulacaceae,Gonyaulacoideae,Psaligonyaulax,deflandrei,NA,0% lautus,"Heilmann-Clausen, 1987",0 in amm_b_Dimorphoplites biplicatus,FO,NA,NA,108.11,47.6323
Central Danish Trough,Ceratiaceae,all,Pseudoceratium,securigerum,NA,0% forbesi,"Heilmann-Clausen, 1987",0 in amm_b_Deshayesites deshayesi,FO,NA,NA,119.97,45.206900000000005
Central Danish Trough,Ceratiaceae,all,Pseudoceratium,anaphrissum,NA,0% fissocostatum,"Heilmann-Clausen, 1987",0 in amm_b_Haplocrioceras fissicostatum,FO,NA,NA,125.32,43.072
Central Danish Trough,Ceratiaceae,all,Pseudoceratium,securigerum,NA,100% tardefurcata,"Heilmann-Clausen, 1987",1 in amm_b_Leymeriella tardefurcata,LO,NA,NA,110.87,47.2999
Central Danish Trough,Ceratiaceae,all,Pseudoceratium,anaphrissum,NA,0% bidentatum,"Heilmann-Clausen, 1987",0 in amm_b_Parancyloceras bidentatum / Parancyloceras scalare,LO,NA,NA,121.55,44.580000000000005
Central Danish Trough,Ceratiaceae,all,Pseudoceratium,pelliferum,NA,0% albidum,"Heilmann-Clausen, 1987",0 in amm_b_Peregrinoceras albidum,FO,NA,NA,137.81,39.0913
Central Danish Trough,Ceratiaceae,all,Pseudoceratium,pelliferum,NA,0% bowerbanki,"Heilmann-Clausen, 1987",0 in amm_b_Tropaeum bowerbanki,LO,NA,NA,119.11,45.404700000000005
Central Danish Trough,Gonyaulacaceae,Leptodinioideae,Rhynchodiniopsis,aptiana,NA,100% jacobi,"Heilmann-Clausen, 1987",1 in amm_b_Proleymeriella schrammeni,LO,NA,NA,111.27,47.2079
Central Danish Trough,Gonyaulacaceae,Leptodinioideae,Rhynchodiniopsis,aptiana,NA,20% rudefissicostatum,"Heilmann-Clausen, 1987",0 in amm_b_Paracrioceras denckmanni,FO,NA,NA,124.4,43.44
Central Danish Trough,Gonyaulacaceae,Leptodinioideae,Rhynchodiniopsis,cladophora,NA,25% rudefissicostatum,"Heilmann-Clausen, 1987",0 in amm_b_Paracrioceras denckmanni,LO,NA,NA,124.4,43.44
Central Danish Trough,Gonyaulacaceae,Leptodinioideae,Rhynchodiniopsis,cladophora,NA,100% paratollia,"Heilmann-Clausen, 1987",1 in amm_b_Paratollia/Platylenticeras,FO,NA,NA,134.55,39.9715
Central Danish Trough,Gonyaulacaceae,Leptodinioideae,Rotosphaeropsis,thula,NA,100% stenomphalus,"Heilmann-Clausen, 1987",1 in amm_b_Surites stenomphalus,LO,NA,NA,137.81,39.0913
Central Danish Trough,Gonyaulacaceae,other,Scriniodinium,pharo,NA,0% kerberus,"Heilmann-Clausen, 1987",0 in amm_b_Galbanites kerberus,FO,NA,NA,144.52,39.494400000000006
Central Danish Trough,Gonyaulacaceae,other,Scriniodinium,pharo,NA,50% paratollia,"Heilmann-Clausen, 1987",0.5 in amm_b_Paratollia/Platylenticeras,LO,NA,NA,135.57,39.6961
Central Danish Trough,Gonyaulacaceae,Leptodinioideae,Sirmiodinium,grossii,NA,0% tardefurcata,"Heilmann-Clausen, 1987",0 in amm_b_Leymeriella tardefurcata,LO,NA,NA,111.27,47.2079
Central Danish Trough,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,dentatus,NA,80% rudefissicostatum,"Heilmann-Clausen, 1987",0.5 in amm_b_Ancyloceras inexum / S. pingue,LO,NA,NA,121.83,44.468
Central Danish Trough,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,primaevus,NA,50% gottschei,"Heilmann-Clausen, 1987",0.5 in amm_b_Craspedodiscus gottschei,LO,NA,NA,128.405,41.838
Central Danish Trough,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,dentatus,NA,0% amblygonium,"Heilmann-Clausen, 1987",0 in amm_b_Endemoceras amblygonium,FO,NA,NA,132.6,40.498000000000005
Central Danish Trough,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,primaevus,NA,0% paratollia,"Heilmann-Clausen, 1987",0 in amm_b_Paratollia/Platylenticeras,FO,NA,NA,136.59,39.4207
Central Danish Trough,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,twistringiensis,NA,0% paratollia,"Heilmann-Clausen, 1987",0 in amm_b_Paratollia/Platylenticeras,FO,NA,NA,136.59,39.4207
Central Danish Trough,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,ramosus,NA,50% icenii,"Heilmann-Clausen, 1987",0.5 in amm_b_Surites icenii,FO,NA,NA,138.51,38.902300000000004
Central Danish Trough,Gonyaulacaceae,Leptodinioideae,Stanfordella,ordocava,NA,0% paratollia,"Heilmann-Clausen, 1987",0 in amm_b_Paratollia/Platylenticeras,FO,NA,NA,136.59,39.4207
Central Danish Trough,Gonyaulacaceae,Leptodinioideae,Stanfordella,ordocava,NA,100% inversus,"Heilmann-Clausen, 1987",1 in amm_b_Speetoniceras inversum,LO,NA,NA,129.94,41.224000000000004
Central Danish Trough,Stephanelytraceae,all,Stephanelytron,membranoideum,NA,100% nutfieldiensis,"Heilmann-Clausen, 1987",1 in amm_b_Parahoplites nutfieldiensis,LO,NA,NA,114.8,46.396
Central Danish Trough,Gonyaulacaceae,other,Stephodinium,coronatum,NA,0% jacobi,"Heilmann-Clausen, 1987",0 in amm_b_Hypacanthoplites jacobi,FO,NA,NA,114.8,46.396
Central Danish Trough,Gonyaulacaceae,Leptodinioideae,Stiphrosphaeridium,dictyophorum,NA,100% jacobi,"Heilmann-Clausen, 1987",1 in amm_b_Proleymeriella schrammeni,LO,NA,NA,111.27,47.2079
Central Danish Trough,Gonyaulacaceae,Leptodinioideae,Stiphrosphaeridium,antophorum,NA,100% tardefurcata,"Heilmann-Clausen, 1987",1 in amm_b_Leymeriella tardefurcata,LO,NA,NA,110.87,47.2999
Central Danish Trough,Gonyaulacaceae,Leptodinioideae,Stiphrosphaeridium,antophorum,NA,0% opressus,"Heilmann-Clausen, 1987",0 in amm_b_Paracraspedites oppressus,FO,NA,NA,144.13,39.4086
Central Danish Trough,Gonyaulacaceae,Leptodinioideae,Stiphrosphaeridium,dictyophorum,NA,0%  runctoni,"Heilmann-Clausen, 1987",0 in amm_b_Runctonia runctoni,FO,NA,NA,141.75,38.885
Central Danish Trough,Peridiniaceae,Palaeoperidinioideae,Subtilisphaera,perlucida,NA,0% rudefissocostatum,"Heilmann-Clausen, 1987",0 in amm_b_Haplocrioceras fissicostatum,FO,NA,NA,125.32,43.072
Central Danish Trough,Peridiniaceae,Palaeoperidinioideae,Subtilisphaera,perlucida,NA,100% tardefurcata,"Heilmann-Clausen, 1987",1 in amm_b_Leymeriella tardefurcata,LO,NA,NA,110.87,47.2999
Central Danish Trough,Gonyaulacaceae,Leptodinioideae,Systematophora,scoriacea,NA,100% Regale,"Heilmann-Clausen, 1987",1 in amm_b_Endemoceras regale,LO,NA,NA,130.91,40.9543
Central Danish Trough,Gonyaulacaceae,Leptodinioideae,Systematophora,scoriacea,NA,0% stenomphalus,"Heilmann-Clausen, 1987",0 in amm_b_Surites stenomphalus,FO,NA,NA,138.25,38.972500000000004
Central Danish Trough,Gonyaulacaceae,Leptodinioideae,Tehamadinium,evittii,NA,0% kochi,"Heilmann-Clausen, 1987",0 in amm_b_Hectoroceras kochi,FO,NA,NA,139.92,38.52160000000001
Central Danish Trough,Gonyaulacaceae,Leptodinioideae,Tehamadinium,evittii,NA,100% paratollia,"Heilmann-Clausen, 1987",1 in amm_b_Paratollia/Platylenticeras,LO,NA,NA,134.55,39.9715
Central Danish Trough,Gonyaulacaceae,Gonyaulacoideae,Trabeculidinium,quinquetrum,NA,80% rudefissicostatum,"Heilmann-Clausen, 1987",0.5 in amm_b_Ancyloceras inexum / S. pingue,LO,NA,NA,121.83,44.468
Central Danish Trough,Gonyaulacaceae,Gonyaulacoideae,Trabeculidinium,quinquetrum,NA,25% rudefissicostatum,"Heilmann-Clausen, 1987",0 in amm_b_Paracrioceras denckmanni,FO,NA,NA,124.4,43.44
Central Danish Trough,Gonyaulacaceae,other,Trichodinium,speetonense,NA,0% rudefissicostatum,"Heilmann-Clausen, 1987",0 in amm_b_Haplocrioceras fissicostatum,FO,NA,NA,125.32,43.072
Central Danish Trough,Gonyaulacaceae,other,Trichodinium,speetonense,NA,100% bidentatum,"Heilmann-Clausen, 1987",1 in amm_b_Parancyloceras bidentatum / Parancyloceras scalare,LO,NA,NA,121.15,44.74
Central Danish Trough,Gonyaulacaceae,Gonyaulacoideae,Tubotuberella,apatela,NA,0% gottschei,"Heilmann-Clausen, 1987",0 in amm_b_Craspedodiscus gottschei,LO,NA,NA,128.82,41.672000000000004
Central Danish Trough,Gonyaulacaceae,other,Wrevittia,cassidata,NA,0% gottschei,"Heilmann-Clausen, 1987",0 in amm_b_Craspedodiscus gottschei,FO,NA,NA,128.82,41.672000000000004
Central Danish Trough,Gonyaulacaceae,other,Wrevittia,perforobtusa,NA,0% amblygnium,"Heilmann-Clausen, 1987",0 in amm_b_Endemoceras amblygonium,FO,NA,NA,132.6,40.498000000000005
Central Danish Trough,Gonyaulacaceae,other,Wrevittia,perforobtusa,NA,100% variabilis,"Heilmann-Clausen, 1987",1 in amm_b_Simbirskites variabilis,LO,NA,NA,126.5,42.6
765,Gonyaulacaceae,Gonyaulacoideae,Achomosphaera,neptuni,NA,15% C34n,"Helby and McMinn, 1992",0.15 in mag_C34n,LO,NA,NA,115.36697555555556,-48.83165122222222
765,Areoligeraceae,all,Adnatosphaeridium,tutulosum,NA,80% cc7a,"Helby and McMinn, 1992",0.8 in nan_n_CC7a,FO,NA,NA,119.82490533333333,-48.608754733333335
765,Areoligeraceae,all,Adnatosphaeridium,tutulosum,NA,0% CC7b,"Helby and McMinn, 1992",0 in nan_n_CC7b,LO,NA,NA,119.40135000000001,-48.6299325
765,Heterocapsaceae,all,Angustidinium,acribes,NA,15% C34n,"Helby and McMinn, 1992",0.15 in mag_C34n,LO,NA,NA,115.36697555555556,-48.83165122222222
765,Heterocapsaceae,all,Angustidinium,acribes,NA,10% cc7b,"Helby and McMinn, 1992",0.1 in nan_n_CC7b,FO,NA,NA,118.83961500000001,-48.65801925
765,Pareodiniaceae,all,Aprobolocysta,galeata,NA,100% M1n,"Helby and McMinn, 1992",1 in mag_M1n,LO,NA,NA,121.4,-48.866
765,Gonyaulacaceae,Cribroperidinioideae,Apteodinium,deflandrei,NA,23% C34n,"Helby and McMinn, 1992",0.23 in mag_C34n,LO,NA,NA,112.38184844444444,-48.98090757777778
765,Gonyaulacaceae,Cribroperidinioideae,Apteodinium,maculatum,maculatum,10% CC4,"Helby and McMinn, 1992",0.1 in nan_n_CC4,LO,NA,NA,132.46879252714626,-50.80174130887343
765,Gonyaulacaceae,Cribroperidinioideae,Apteodinium,maculatum,NA,10% CC7b,"Helby and McMinn, 1992",0.1 in nan_n_CC7b,FO,NA,NA,118.83961500000001,-48.65801925
765,Order Gonyaulacales Family uncertain,uncertain,Batiacasphaera,imperfecta,NA,23% C34n,"Helby and McMinn, 1992",0.23 in mag_C34n,LO,NA,NA,112.38184844444444,-48.98090757777778
765,Order Gonyaulacales Family uncertain,uncertain,Batiacasphaera,subtilis,NA,23% C34n,"Helby and McMinn, 1992",0.23 in mag_C34n,LO,NA,NA,112.38184844444444,-48.98090757777778
765,Order Gonyaulacales Family uncertain,uncertain,Batiacasphaera,imperfecta,NA,10% CC4,"Helby and McMinn, 1992",0.1 in nan_n_CC4,FO,NA,NA,132.46879252714626,-50.80174130887343
765,Pareodiniaceae,all,Batioladinium,longicornutum,NA,23% C34n,"Helby and McMinn, 1992",0.23 in mag_C34n,LO,NA,NA,112.38184844444444,-48.98090757777778
765,Pareodiniaceae,all,Batioladinium,longicornutum,NA,5% C34n,"Helby and McMinn, 1992",0.05 in mag_C34n,FO,NA,NA,119.09838444444445,-48.64508077777778
765,Pareodiniaceae,all,Batioladinium,jaegeri,NA,23% C34n,"Helby and McMinn, 1992",0.23 in mag_C34n,LO,NA,NA,112.38184844444444,-48.98090757777778
765,Pareodiniaceae,all,Batioladinium,reticulatum,NA,80% CC3,"Helby and McMinn, 1992",0.8 in nan_n_CC3,LO,NA,NA,133.85468154484076,-50.971127744369426
765,Pareodiniaceae,all,Batioladinium,micropodum,NA,100% CC7a,"Helby and McMinn, 1992",1 in nan_n_CC7a,LO,NA,NA,119.40135000000001,-48.6299325
765,Pareodiniaceae,all,Batioladinium,jaegeri,NA,90% M1n,"Helby and McMinn, 1992",0.9 in mag_M1n,FO,NA,NA,121.63825333333334,-48.91126813333334
765,Gonyaulacaceae,other,Belodinium,dysculum,NA,100% M1n,"Helby and McMinn, 1992",1 in mag_M1n,LO,NA,NA,121.4,-48.866
765,Pareodiniaceae,all,Broomea,simplex,NA,80% CC3,"Helby and McMinn, 1992",0.8 in nan_n_CC3,LO,NA,NA,133.85468154484076,-50.971127744369426
765,Gonyaulacaceae,Gonyaulacoideae,Callaiosphaeridium,asymmetricum,NA,80% CC7a,"Helby and McMinn, 1992",0.8 in nan_n_CC7a,FO,NA,NA,119.82490533333333,-48.608754733333335
765,Areoligeraceae,all,Canningia,reticulata,NA,10% CC4,"Helby and McMinn, 1992",0.1 in nan_n_CC4,LO,NA,NA,132.46879252714626,-50.80174130887343
765,Areoligeraceae,all,Canninginopsis,intermedia,NA,80% CC7a,"Helby and McMinn, 1992",0.8 in nan_n_CC7a,FO,NA,NA,119.82490533333333,-48.608754733333335
765,Gonyaulacaceae,Leptodinioideae,Carpodinium,granulatum,NA,50% M3n,"Helby and McMinn, 1992",0.5 in mag_M3n,FO,NA,NA,124.44295743488334,-49.444161912627834
765,Order Gonyaulacales Family uncertain,uncertain,Cassiculosphaeridia,magna,NA,23% C34n,"Helby and McMinn, 1992",0.23 in mag_C34n,LO,NA,NA,112.38184844444444,-48.98090757777778
765,Order Gonyaulacales Family uncertain,uncertain,Cassiculosphaeridia,magna,NA,50% M1n,"Helby and McMinn, 1992",0.5 in mag_M1n,FO,NA,NA,122.59126666666667,-49.092340666666665
765,Order Gonyaulacales Family uncertain,uncertain,Cassiculosphaeridia,reticulata,NA,80% CC7a,"Helby and McMinn, 1992",0.8 in nan_n_CC7a,LO,NA,NA,119.82490533333333,-48.608754733333335
765,Areoligeraceae,all,Cerbia,tabulata,NA,80% CC3,"Helby and McMinn, 1992",0.8 in nan_n_CC3,LO,NA,NA,133.85468154484076,-50.971127744369426
765,Gonyaulacaceae,Leptodinioideae,Cernicysta,helbyi,NA,80% CC7a,"Helby and McMinn, 1992",0.8 in nan_n_CC7a,LO,NA,NA,119.82490533333333,-48.608754733333335
765,Gonyaulacaceae,Leptodinioideae,Cernicysta,helbyi,NA,80% M1n,"Helby and McMinn, 1992",0.8 in mag_M1n,FO,NA,NA,121.87650666666667,-48.95653626666667
765,Peridiniaceae,Palaeoperidinioideae,Chichaouadinium,boydii,NA,80% CC7a,"Helby and McMinn, 1992",0.8 in nan_n_CC7a,FO,NA,NA,119.82490533333333,-48.608754733333335
765,Gonyaulacaceae,other,Chytroeisphaeridia,chytroeides,NA,80% CC3,"Helby and McMinn, 1992",0.8 in nan_n_CC3,LO,NA,NA,133.85468154484076,-50.971127744369426
765,Areoligeraceae,all,Circulodinium,hirtellum,NA,100% M1n,"Helby and McMinn, 1992",1 in mag_M1n,LO,NA,NA,121.4,-48.866
765,Areoligeraceae,all,Circulodinium,hirtellum,NA,80% M1n,"Helby and McMinn, 1992",0.8 in mag_M1n,FO,NA,NA,121.87650666666667,-48.95653626666667
765,Order Gonyaulacales Family uncertain,uncertain,Codoniella,campanulata,NA,80% CC7a,"Helby and McMinn, 1992",0.8 in nan_n_CC7a,FO,NA,NA,119.82490533333333,-48.608754733333335
765,Gonyaulacaceae,other,Coronifera,oceanica,NA,33% M1n,"Helby and McMinn, 1992",0.33 in mag_M1n,FO,NA,NA,122.99629733333333,-49.169296493333334
765,Gonyaulacaceae,Cribroperidinioideae,Cribroperidinium,aparsium,NA,15% C34n,"Helby and McMinn, 1992",0.15 in mag_C34n,LO,NA,NA,115.36697555555556,-48.83165122222222
765,Gonyaulacaceae,Cribroperidinioideae,Cribroperidinium,muderongense,NA,23% C34n,"Helby and McMinn, 1992",0.23 in mag_C34n,LO,NA,NA,112.38184844444444,-48.98090757777778
765,Gonyaulacaceae,Cribroperidinioideae,Cribroperidinium,aparsium,NA,80% CC3,"Helby and McMinn, 1992",0.8 in nan_n_CC3,FO,NA,NA,133.85468154484076,-50.971127744369426
765,Gonyaulacaceae,Cribroperidinioideae,Cribroperidinium,edwardsii,NA,80% CC7a,"Helby and McMinn, 1992",0.8 in nan_n_CC7a,FO,NA,NA,119.82490533333333,-48.608754733333335
765,Gonyaulacaceae,Cribroperidinioideae,Cribroperidinium,tenuiceras,NA,80% CC7a,"Helby and McMinn, 1992",0.8 in nan_n_CC7a,LO,NA,NA,119.82490533333333,-48.608754733333335
765,Gonyaulacaceae,Cribroperidinioideae,Cribroperidinium,asarotum,NA,50% M1n,"Helby and McMinn, 1992",0.5 in mag_M1n,LO,NA,NA,122.59126666666667,-49.092340666666665
765,Gonyaulacaceae,Cribroperidinioideae,Cribroperidinium,asarotum,NA,50% M1r,"Helby and McMinn, 1992",0.5 in mag_M1r,FO,NA,NA,123.97576064690341,-49.35539452291165
765,Gonyaulacaceae,Cribroperidinioideae,Cribroperidinium,leedervilense,NA,50% M3n,"Helby and McMinn, 1992",0.5 in mag_M3n,LO,NA,NA,124.44295743488334,-49.444161912627834
765,Gonyaulacaceae,Cribroperidinioideae,Cribroperidinium,muderongense,NA,100% M3n,"Helby and McMinn, 1992",1 in mag_M3n,FO,NA,NA,124.1689879604735,-49.39210771248997
765,Order Gonyaulacales Family uncertain,uncertain,Dapsilidinium,warrenii,NA,23% C34n,"Helby and McMinn, 1992",0.23 in mag_C34n,LO,NA,NA,112.38184844444444,-48.98090757777778
765,Peridiniaceae,Palaeoperidinioideae,Diconodinium,davidii,NA,23% C34n,"Helby and McMinn, 1992",0.23 in mag_C34n,FO,NA,NA,112.38184844444444,-48.98090757777778
765,Peridiniaceae,Palaeoperidinioideae,Diconodinium,pusillum,NA,10% CC7b,"Helby and McMinn, 1992",0.1 in nan_n_CC7b,FO,NA,NA,118.83961500000001,-48.65801925
765,Order Gonyaulacales Family uncertain,uncertain,Dingodinium,cerviculum,NA,0% M1r,"Helby and McMinn, 1992",0 in mag_M1r,FO,NA,NA,124.1689879604735,-49.39210771248997
765,Order Gonyaulacales Family uncertain,uncertain,Dissimulidinium,lobispinosum,NA,80% CC3,"Helby and McMinn, 1992",0.8 in nan_n_CC3,LO,NA,NA,133.85468154484076,-50.971127744369426
765,Dollidiniaceae,all,Dollidinium,sinuosum,NA,80% CC3,"Helby and McMinn, 1992",0.8 in nan_n_CC3,LO,NA,NA,133.85468154484076,-50.971127744369426
765,Gonyaulacaceae,Leptodinioideae,Egmontodinium,torynum,NA,80% CC3,"Helby and McMinn, 1992",0.8 in nan_n_CC3,LO,NA,NA,133.85468154484076,-50.971127744369426
765,Ceratiaceae,all,Endoceratium,turneri,NA,80% CC7A,"Helby and McMinn, 1992",0.8 in nan_n_CC7a,FO,NA,NA,119.82490533333333,-48.608754733333335
765,Gonyaulacaceae,Leptodinioideae,Endoscrinium,attadalense,NA,10% C34n,"Helby and McMinn, 1992",0.1 in mag_C34n,LO,NA,NA,117.23268,-48.738366
765,Gonyaulacaceae,Cribroperidinioideae,Epitricysta,vinckensis,NA,8% C34n,"Helby and McMinn, 1992",0.08 in mag_C34n,LO,NA,NA,117.97896177777778,-48.701051911111115
765,Gonyaulacaceae,Cribroperidinioideae,Epitricysta,vinckensis,NA,10% CC4,"Helby and McMinn, 1992",0.1 in nan_n_CC4,FO,NA,NA,132.46879252714626,-50.80174130887343
765,Gonyaulacaceae,Gonyaulacoideae,Exiguisphaera,phragma,NA,100% M1n,"Helby and McMinn, 1992",1 in mag_M1n,LO,NA,NA,121.4,-48.866
765,Gonyaulacaceae,Gonyaulacoideae,Exiguisphaera,phragma,NA,50% M1n,"Helby and McMinn, 1992",0.5 in mag_M1n,FO,NA,NA,122.59126666666667,-49.092340666666665
765,Order Gonyaulacales Family uncertain,uncertain,Exochosphaeridium,arnace,NA,0% M1n,"Helby and McMinn, 1992",0 in mag_M1n,FO,NA,NA,123.78253333333333,-49.31868133333334
765,Order Gonyaulacales Family uncertain,uncertain,Exochosphaeridium,arnace,NA,0% M1n,"Helby and McMinn, 1992",0 in mag_M1n,LO,NA,NA,123.78253333333333,-49.31868133333334
765,Order Gonyaulacales Family uncertain,uncertain,Exochosphaeridium,robustum,NA,0% M1n,"Helby and McMinn, 1992",0 in mag_M1n,LO,NA,NA,123.78253333333333,-49.31868133333334
765,Order Gonyaulacales Family uncertain,uncertain,Exochosphaeridium,phragmites,NA,0% M1r,"Helby and McMinn, 1992",0 in mag_M1r,FO,NA,NA,124.1689879604735,-49.39210771248997
765,Cladopyxiaceae,all,Fibradinium,variculum,NA,50% M1n,"Helby and McMinn, 1992",0.5 in mag_M1n,FO,NA,NA,122.59126666666667,-49.092340666666665
765,Gonyaulacaceae,Cribroperidinioideae,Florentinia,mantellii,NA,20% C34n,"Helby and McMinn, 1992",0.2 in mag_C34n,FO,NA,NA,113.50127111111112,-48.92493644444445
765,misc,misc,Fromea,amphora,NA,100% M1n,"Helby and McMinn, 1992",1 in mag_M1n,FO,NA,NA,121.4,-48.866
